"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-7332222","Source1","3",2019-10-08 16:15:13,2019-10-08 16:43:52,28.53173,-81.52388,28.53619,-81.53109,0.535,"At SR-408/Exit 265 - Accident.","Florida's Tpke N","Gotha","Orange","FL","34734","US","US/Eastern","KORL",2019-10-08 15:53:00,77,77,90,29.77,10,"N",7,0.15,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7317802","Source1","3",2019-12-17 18:43:14,2019-12-17 19:12:40,42.06671,-88.13384,42.06671,-88.15322,0.994,"At Barrington Rd - Accident.","Jane Addams Memorial Tollway W","Hoffman Estates","Cook","IL","60169","US","US/Central","KDPA",2019-12-17 18:52:00,26,15,81,29.26,10,"W",13,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7071005","Source1","3",2020-06-07 05:41:41,2020-06-07 06:41:41,29.95762,-90.09386,29.95762,-90.09386,0,"At I-10/US-90/Exit 234 - Accident.","Pontchartrain Expy W","New Orleans","Orleans","LA","70119","US","US/Pacific","KAUD",2020-06-07 11:55:00,81,81,100,29.41,3,"NE",20,0.01,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-7717442","Source1","3",2019-05-03 12:56:02,2019-05-03 13:25:59,29.77754,-95.37185,29.76741,-95.3616,0.932,"At I-45/Smith St - Accident.","US-90 E","Houston","Harris","TX","77007","US","US/Central","KMCJ",2019-05-03 12:53:00,77,77,79,29.88,10,"SE",13,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7071030","Source1","3",2020-06-07 18:26:34,2020-06-07 18:56:34,29.97317,-90.05702,29.97317,-90.05702,0,"At LA-3021/Elysian Fields Ave - Accident.","N Claiborne Ave","New Orleans","Orleans","LA","70117","US","US/Central","KNEW",2020-06-07 18:28:00,80,80,87,29.36,1,"NNE",26,0.11,"Rain / Windy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7269998","Source1","3",2020-02-20 09:07:37,2020-02-20 09:35:09,25.80591,-80.32101,25.81303,-80.3212,0.492,"At 36th St - Accident.","Palmetto Expy N","Miami","Miami-Dade","FL","33122","US","US/Eastern","KMIA",2020-02-20 08:53:00,81,81,65,30.11,10,"SE",9,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7553104","Source1","3",2018-08-26 18:34:01,2018-08-26 23:22:27,40.68416,-112.27329,40.69814,-112.2599,1.194,"At UT-36/Exit 99 - Accident. Right lane blocked.","I-80 E","Tooele","Tooele","UT","84074","US","US/Mountain","KT62",2018-08-26 18:56:00,82,82,25,25.28,10,"NNW",10,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7130294","Source1","3",2020-03-23 18:21:57,2020-03-23 18:36:57,42.24531,-71.199,42.24531,-71.199,0,"Ramp to RT-109/High St Eastbound - Vehicle spun around.","High St","Dedham","Norfolk","MA","02026","US","US/Eastern","KMQE",2020-03-23 17:53:00,35,28,85,30.16,5,"ENE",9,0.02,"Light Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7197755","Source1","3",2020-04-25 16:51:18,2020-04-25 17:21:18,41.85781,-87.62727,41.85781,-87.62727,0,"At S Archer Ave - Accident.","S State St","Chicago","Cook","IL","60616","US","US/Central","KMDW",2020-04-25 16:53:00,43,36,89,29.28,6,"NNE",15,0.05,"Light Rain",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7743499","Source1","3",2019-06-26 17:04:54,2019-06-26 17:34:39,38.948925,-104.812526,38.94859,-104.81278,0.027,"At Academy Blvd/Exit 150 - Accident.","I-25 S","Usaf Academy","El Paso","CO","80840","US","US/Mountain","KAFF",2019-06-26 17:00:00,79,79,13,23.6,10,"N",16,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7728823","Source1","3",2019-05-28 13:28:48,2019-05-28 13:58:09,40.04062,-104.98037,40.045218,-104.98035,0.318,"At CR-8/Exit 232 - Accident.","US-87 N","Erie","Weld","CO","80516","US","US/Mountain","KEIK",2019-05-28 14:36:00,52,52,56,24.71,10,"N",16,0,"Thunder",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7711974","Source1","3",2019-04-19 05:45:25,2019-04-19 06:14:03,34.15006,-118.46844,34.15364,-118.46759,0.252,"Ramp to US-101/Ventura Fwy - Accident. 5 lanes blocked.","I-405 N","Sherman Oaks","Los Angeles","CA","91403","US","US/Pacific","KVNY",2019-04-19 05:51:00,57,57,81,29.1,10,"N",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-7187638","Source1","3",2020-04-20 07:23:38,2020-04-20 07:58:36,37.77311,-121.17745,37.77311,-121.17745,0,"At Austin Rd - Accident. Left lane blocked.","CA-99 N","Ripon","San Joaquin","CA","95366","US","US/Pacific","KMOD",2020-04-20 07:53:00,54,54,75,29.96,10,"NNW",6,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7409313","Source1","3",2019-09-05 16:18:59,2019-09-05 16:47:25,33.78503,-118.09141,33.77676,-118.08916,0.586,"Ramp to I-405 - Accident.","I-405 N","Los Alamitos","Orange","CA","90720","US","US/Pacific","KSLI",2019-09-05 15:58:00,87,87,31,29.87,10,"SSW",10,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7739328","Source1","3",2019-06-17 03:09:39,2019-06-17 03:38:06,38.50693,-90.3373,38.49984,-90.34149,0.54,"At I-255/I-270/Exit 196 - Accident.","I-55 S","Saint Louis","St. Louis County","MO","63128","US","US/Central","KCPS",2019-06-17 02:53:00,70,70,93,29.42,9,"SSE",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7317674","Source1","3",2019-12-17 13:20:44,2019-12-17 13:49:57,32.7534,-83.71133,32.75975,-83.70613,0.533,"At I-475/Exit 156 - Accident.","I-75 N","Macon","Bibb","GA","31216","US","US/Eastern","KMCN",2019-12-17 13:15:00,66,66,93,29.43,1,"W",7,0.02,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-3461901","Source1","3",2017-01-24 02:05:35,2017-01-24 08:05:35,41.54709,-72.80478,41.5421,-72.78071,1.292,"Between Lewis Ave/WB Exit 6/EB Exit 7 and US-5/Broad St/Exit 8 - Accident.","I-691 E","Meriden","New Haven","CT","06451","US","US/Eastern","KMMK",2017-01-24 01:53:00,35.1,25.5,85,29.48,3,"North",15,0.15,"Heavy Rain",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7279533","Source1","3",2020-01-01 05:18:32,2020-01-01 05:47:23,41.78322,-87.63155,41.78151,-87.6315,0.118,"At 63rd St/Exit 58B - Accident.","I-90 E","Chicago","Cook","IL","60621","US","US/Central","KMDW",2020-01-01 04:53:00,23,13,88,29.16,10,"WSW",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7172958","Source1","3",2020-04-13 05:29:16,2020-04-13 05:44:16,38.03251,-78.86029,38.04312,-78.7231,7.502,"At US-250/Exit 107 - Accident. Two lanes blocked.","I-64 E","Lyndhurst","Augusta","VA","22952","US","US/Eastern","KSHD",2020-04-13 05:35:00,57,57,99,28.42,5,"CALM",0,0.15,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"A-7001156","Source1","3",2020-06-04 17:35:59,2020-06-04 18:20:59,42.1903,-88.10172,42.1903,-88.10172,0,"At W Main St - Accident.","Ela Rd","Lake Zurich","Lake","IL","60047","US","US/Central","KPWK",2020-06-04 17:52:00,78,78,60,29.07,10,"ENE",12,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7767281","Source1","3",2019-08-01 09:39:25,2019-08-01 10:07:41,29.880537,-95.570576,29.878641,-95.567336,0.234,"At Sam Houston Pky - Accident.","Northwest Fwy","Houston","Harris","TX","77040","US","US/Central","KDWH",2019-08-01 09:53:00,85,85,69,29.91,10,"E",3,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7724877","Source1","3",2019-05-19 18:39:47,2019-05-19 19:08:09,42.45431,-83.09551,42.43975,-83.09517,1.006,"At 8 Mile Rd/Exit 59 - Accident.","Chrysler Expy S","Hazel Park","Oakland","MI","48030","US","US/Eastern","KDET",2019-05-19 18:44:00,64,64,93,29.04,10,"S",14,0.01,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7741593","Source1","3",2019-06-21 15:29:58,2019-06-21 15:59:13,39.57931,-104.8761,39.57721,-104.87518,0.153,"At Dry Creek Rd/Exit 196 - Accident.","I-25 S","Englewood","Arapahoe","CO","80112","US","US/Mountain","KAPA",2019-06-21 15:19:00,55,55,80,24.15,10,"NNE",7,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7244177","Source1","3",2020-01-30 17:25:08,2020-01-30 17:53:41,34.02421,-117.55952,34.02225,-117.55438,0.324,"Ramp to I-15 - Accident.","Pomona Fwy E","Ontario","San Bernardino","CA","91761","US","US/Pacific","KONT",2020-01-30 17:53:00,65,65,25,29.06,10,"W",6,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-6992380","Source1","3",2020-05-31 13:58:20,2020-05-31 14:13:20,38.76182,-89.80586,38.76182,-89.80586,0,"At IL-4/Exit 21 - Accident.","I-70 E","Marine","Madison","IL","62061","US","US/Central","KALN",2020-05-31 13:50:00,75,75,47,29.67,10,"VAR",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-3585105","Source1","3",2017-03-30 16:05:03,2017-03-30 22:05:03,42.27904,-83.67643,42.25426,-83.68401,1.755,"Between Geddes Rd/Exit 39 and M-17/Exit 37 - Accident.","US-23 S","Ann Arbor","Washtenaw","MI","48105","US","US/Eastern","KARB",2017-03-30 15:53:00,39.9,32.1,93,29.81,6,"ENE",13.8,0.01,"Light Rain",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7063712","Source1","3",2020-06-27 14:39:55,2020-06-27 16:14:05,37.71151,-122.39583,37.71011,-122.3955,0.098,"At Alanna Rd/Exit 429A - Accident. Right lane blocked.","James Lick Fwy S","San Francisco","San Francisco","CA","94134","US","US/Pacific","KSFO",2020-06-27 14:56:00,71,71,57,29.81,10,"NW",20,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7047419","Source1","3",2020-05-23 07:36:22,2020-05-23 09:21:22,42.33878,-71.26818,42.33878,-71.26818,0,"At I-90/Mass Pike - Accident.","Park Rd","Weston","Middlesex","MA","02493","US","US/Eastern","KBED",2020-05-23 07:51:00,69,69,81,29.87,10,"CALM",0,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7202921","Source1","3",2020-04-28 16:41:44,2020-04-28 17:31:42,41.76845,-87.67362,41.76845,-87.67362,0,"At W 71st St - Accident.","S Damen Ave","Chicago","Cook","IL","60636","US","US/Central","KMDW",2020-04-28 16:53:00,74,74,50,29.01,10,"S",15,0,"Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7203075","Source1","3",2020-04-28 11:29:04,2020-04-28 11:44:04,30.34694,-91.14879,30.34694,-91.14879,0,"At LA-327-SPUR/Gardere Ln - Serious accident.","River Rd","Baton Rouge","East Baton Rouge","LA","70820","US","US/Central","KBTR",2020-04-28 11:53:00,81,81,54,30,10,"SE",14,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7174479","Source1","3",2020-04-13 15:14:06,2020-04-13 15:29:06,30.40429,-91.09715,30.40429,-91.09715,0,"At LA-3064/Essen Ln/Exit 160 - Accident. Two lanes blocked.","I-10 W","Baton Rouge","East Baton Rouge","LA","70809","US","US/Central","KBTR",2020-04-13 14:53:00,68,68,65,29.96,10,"NNW",10,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7745095","Source1","3",2019-06-30 20:13:06,2019-06-30 20:42:31,39.702147,-104.987559,39.70123,-104.98754,0.063,"At I-25 - Accident.","E Ohio Ave","Denver","Denver","CO","80209","US","US/Mountain","KAPA",2019-06-30 19:53:00,70,70,61,24.29,10,"NW",6,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7767484","Source1","3",2019-08-01 16:24:27,2019-08-01 16:51:35,47.460698,-123.113218,47.457996,-123.112347,0.191,"At US-101 - Accident. Roadway reduced to 1 lane.","N US Highway 101","Lilliwaup","Mason","WA","98555","US","US/Pacific","KPWT",2019-08-01 15:56:00,82,82,41,29.42,10,"SW",12,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6986977","Source1","3",2020-05-28 13:58:19,2020-05-28 14:13:19,29.94261,-90.0739,29.94261,-90.0739,0,"At Carondelet St - Accident. Left lane blocked.","Pontchartrain Expy W","New Orleans","Orleans","LA","70130","US","US/Pacific","KAUD",2020-05-28 13:55:00,84,84,58,29.97,10,"SSE",7,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-3448782","Source1","3",2016-12-11 06:49:11,2016-12-11 12:49:11,41.731875,-87.62487,41.729029,-87.62482,0.197,"At US-12/US-20/95th St/Exit 62 - Accident.","Dan Ryan Expy S","Chicago","Cook","IL","60620","US","US/Central","KMDW",2016-12-11 06:53:00,28,17,78,30.09,2,"SE",13.8,0,"Light Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-7484173","Source1","3",2018-12-14 00:38:30,2018-12-14 01:08:12,42.0409,-87.75979,42.0432,-87.76215,0.2,"Ramp to IL-58/Dempster St/Exit 37 - Accident.","Dempster St","Skokie","Cook","IL","60077","US","US/Central","KORD",2018-12-14 00:48:00,39.2,35.9,100,30.08,2,"East",4.6,0.05,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7184808","Source1","3",2020-04-18 20:56:17,2020-04-18 21:11:17,37.81886,-122.20509,37.81886,-122.20509,0,"At Park Blvd - Accident. Left lane blocked.","Warren Fwy S","Oakland","Alameda","CA","94611","US","US/Pacific","KOAK",2020-04-18 20:53:00,58,58,65,30.08,10,"W",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"A-7015884","Source1","3",2020-05-08 16:02:14,2020-05-08 17:17:14,43.04425,-76.14511,43.04425,-76.14511,0,"At Harrison St - Serious accident.","Harrison St","Syracuse","Onondaga","NY","13202","US","US/Eastern","KSYR",2020-05-08 15:54:00,41,33,47,29.32,10,"WNW",14,0,"Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7028687","Source1","3",2020-05-14 15:13:20,2020-05-14 15:43:20,45.0381,-93.04073,45.0381,-93.04073,0,"Ramp to US-61/Maplewood Dr - Accident. Hard shoulder blocked.","I-694 W","Saint Paul","Ramsey","MN","55110","US","US/Central","K21D",2020-05-14 15:15:00,66,66,52,28.83,10,"W",6,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7391474","Source1","3",2019-09-20 14:28:34,2019-09-20 14:56:01,30.22082,-81.58565,30.22082,-81.58593,0.017,"At Philips Hwy - Accident. Left lane blocked.","Philips Hwy","Jacksonville","Duval","FL","32256-7407","US","US/Eastern","KNIP",2019-09-20 14:53:00,86,86,49,30.15,10,"E",18,0,"Partly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7735148","Source1","3",2019-06-08 00:10:30,2019-06-08 00:39:51,28.50923,-81.40743,28.51183,-81.394069,0.831,"At US-17/US-441/US-92/S Orange Blossom Trl/Exit 80 - Accident.","I-4 E","Orlando","Orange","FL","32839","US","US/Eastern","KORL",2019-06-08 00:53:00,78,78,81,29.77,10,"SE",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7274196","Source1","3",2020-02-24 05:51:46,2020-02-24 06:21:23,29.78349,-95.47476,29.78397,-95.4679,0.413,"At Silber Rd/Antoine Dr/Ex 762/Ex 761B - Accident. Three lanes blocked.","US-90 E","Houston","Harris","TX","77024","US","US/Central","KMCJ",2020-02-24 05:53:00,66,66,87,29.77,10,"S",8,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"A-7083898","Source1","3",2020-06-12 12:18:40,2020-06-12 13:38:38,41.19055,-111.97117,41.19055,-111.97117,0,"At 40th St - Accident.","Washington Blvd","Ogden","Weber","UT","84403-1825","US","US/Mountain","KOGD",2020-06-12 11:53:00,88,88,12,25.56,10,"S",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7715620","Source1","3",2019-04-28 20:14:07,2019-04-28 20:43:45,39.05247,-104.84873,39.13227,-104.8633,5.569,"Between Gleneagle Dr/Exit 156 and County Line Rd/Exit 163 - Accident.","I-25 N","Colorado Springs","El Paso","CO","80921","US","US/Mountain","KAFF",2019-04-28 19:59:00,63,63,27,23.35,10,"ENE",14,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-7381866","Source1","3",2019-11-14 16:29:45,2019-11-14 16:59:41,40.0917,-104.98065,40.08081,-104.98067,0.752,"At CO-52/Exit 235 - Accident. Right lane blocked.","US-87 S","Erie","Weld","CO","80516","US","US/Mountain","KEIK",2019-11-14 16:36:00,51,51,33,25.05,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7776464","Source1","3",2019-08-21 16:55:33,2019-08-21 17:25:32,29.78454,-95.60454,29.78447,-95.58767,1.012,"At Kirkwood Rd/Exit 754 - Accident. 4 lanes blocked.","US-90 E","Houston","Harris","TX","77079","US","US/Central","KSGR",2019-08-21 16:53:00,88,88,70,29.87,10,"SSW",10,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7479196","Source1","3",2018-12-08 05:52:44,2018-12-08 06:22:05,35.45963,-97.5367,35.45949,-97.53613,0.034,"At Reno Ave/Exit 149 - Accident. Two lanes blocked.","US-270 E","Oklahoma City","Oklahoma","OK","73108","US","US/Central","KOKC",2018-12-08 05:52:00,30,20.5,92,30.34,8,"North",11.5,0.01,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7134401","Source1","3",2020-03-24 18:08:56,2020-03-24 18:53:56,33.74566,-84.34561,33.74566,-84.34561,0,"At US-23/Moreland Ave/Exit 60 - Accident. Right lane blocked.","GA-402 W","Atlanta","DeKalb","GA","30316","US","US/Eastern","KATL",2020-03-24 17:52:00,77,77,54,28.8,10,"S",12,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6992365","Source1","3",2020-05-31 04:58:58,2020-05-31 05:28:58,44.85847,-93.34512,44.85847,-93.34512,0,"At CR-17/France Ave/Exit 6 - Accident. Right lane blocked.","I-494 E","Minneapolis","Hennepin","MN","55437","US","US/Central","KFCM",2020-05-31 04:53:00,48,48,83,29.3,9,"NNE",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-3511656","Source1","3",2016-12-24 12:00:11,2016-12-24 18:00:11,37.836837,-112.875455,37.84117,-112.8633,0.728,"At I-15-BL/UT-143/Exit 75 - Accident.","I-15 N","Parowan","Iron","UT","84761","US","US/Mountain","KCDC",2016-12-24 11:53:00,32,24.8,96,29.52,0.8,"SW",8.1,0.08,"Light Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7053859","Source1","3",2020-06-23 08:21:39,2020-06-23 08:36:39,36.70474,-119.7721,36.69521,-119.76243,0.849,"At Parkway Dr/North Ave - Accident. Two lanes blocked. on the right.","CA-99 S","Fresno","Fresno","CA","93725","US","US/Pacific","KFAT",2020-06-23 07:53:00,78,78,48,29.5,10,"WNW",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7080799","Source1","3",2020-06-11 15:34:33,2020-06-11 15:49:33,41.87372,-87.72543,41.87372,-87.72543,0,"At Independence Blvd/Exit 26A - Accident.","S Pulaski Rd","Chicago","Cook","IL","60624","US","US/Central","KMDW",2020-06-11 15:53:00,82,82,26,29.42,10,"W",21,0,"Partly Cloudy / Windy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7727794","Source1","3",2019-05-24 16:40:32,2019-05-24 17:08:21,34.014298,-118.374125,34.01665,-118.373685,0.164,"At S La Cienega Blvd - Accident. Lane blocked.","S La Cienega Blvd","Culver City","Los Angeles","CA","90232","US","US/Pacific","KSMO",2019-05-24 16:51:00,64,64,65,29.72,10,"WSW",14,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7094595","Source1","3",2020-06-17 15:48:57,2020-06-17 16:18:57,41.9578,-88.08115,41.9578,-88.08115,0,"At US-20/Lake St - Accident.","N Bloomingdale Rd","Bloomingdale","DuPage","IL","60108-1001","US","US/Central","KDPA",2020-06-17 15:52:00,86,86,31,29.29,10,"ESE",7,0,"Partly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7741016","Source1","3",2019-06-20 16:34:29,2019-06-20 17:04:14,38.681646,-109.693068,38.671511,-109.685717,0.805,"Between Ten Mile and UT-128 - Accident. Lane closed. Single alternate lane traffic.","US-191 N","Thompson","Grand","UT","84540","US","US/Mountain","KCNY",2019-06-20 16:53:00,92,92,11,25.05,10,"SW",25,0,"Mostly Cloudy / Windy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
